name	acts	words	chars	
Zauberkönig	163	2325	15144	
Marianne	171	1605	9650	
Oskar	99	1028	6377	
Mathilde	257	2537	15385	
Alfred	200	1958	13037	
Der Rittmeister	93	1180	7829	
Erich	77	741	5125	
Havlitschek	30	445	2903	
Eine gnädige Frau	7	105	773	
Erste Tante	12	55	320	
Zweite Tante	10	50	269	
Ida	6	36	206	
Ein Crétin	3	0	0	
Beichtvater	15	247	1731	
Emma	13	120	727	
Der Mister	43	577	3840	
Der Conférencier	16	220	1826	
Die Grossmutter	24	435	2882	
Die Mutter	21	187	1093	
Die Tochter	36	386	2300	
