name	acts	words	chars	
DER ERZENGEL GABRIEL	6	161	886	
EIN REGIERUNGSBEAMTER	2	14	77	
EIN MILLIONÄR	2	7	38	
DIE AUFGEREGTEN LEUTE	1	5	25	
