name	acts	words	chars	
SIRENEN	3	36	190	
VENUS	19	540	2878	
TANNHÄUSER	56	2067	10671	
DER HIRT	2	78	380	
DIE ÄLTEREN PILGER	2	201	993	
DER LANDGRAF	11	587	3098	
WALTHER	5	112	621	
BITEROLF	5	106	567	
WOLFRAM	33	881	4581	
ELISABETH	15	851	4294	
CHOR	1	28	156	
CHOR DER RITTER	1	8	44	
VIER EDELKNABEN	1	4	31	
CHOR DER EDELFRAUEN	1	55	321	
MÄNNERGESANG	3	46	263	
DIE JÜNGEREN PILGER	2	141	696	
