name	acts	words	chars	
KÄTHCHEN	51	995	5237	
KARL	34	555	3006	
REDLICH	123	2836	15468	
STABERL	181	7312	39872	
THERESE	79	1274	6823	
MÜLLER	67	1142	6426	
HANS	41	672	3546	
TOLOYSKY	36	470	2630	
FERDINAND	3	32	195	
MEHRERE	1	2	9	
EIN BÜRGER	2	4	22	
EIN ANDERER	1	5	22	
EIN DRITTER	1	5	27	
EIN VIERTER BÜRGER	1	10	48	
KOMMISSÄR	5	140	804	
ERSTE BÜRGERIN	6	55	298	
DIE WEIBER	5	31	144	
ZWEITE BÜRGERIN	1	8	40	
CHOR	3	78	390	
